# f (Hz)	sigma(f)	PI(f)
1.299594e+03	2.814985e+01	5.632480e-02
1.299625e+03	2.842433e+01	5.633465e-02
1.299656e+03	2.867119e+01	5.634451e-02
1.299688e+03	2.884772e+01	5.635468e-02
1.299719e+03	2.907704e+01	5.636454e-02
1.299750e+03	2.934731e+01	5.637440e-02
1.299781e+03	2.954251e+01	5.638426e-02
1.299812e+03	2.978612e+01	5.639412e-02
1.299844e+03	3.014635e+01	5.640430e-02
1.299875e+03	3.039222e+01	5.641417e-02
1.299906e+03	3.060804e+01	5.642404e-02
1.299938e+03	3.086298e+01	5.643422e-02
1.299969e+03	3.116731e+01	5.644409e-02
1.300000e+03	inf	5.645396e-02
1.300031e+03	2.867674e+01	5.646384e-02
1.300062e+03	2.891240e+01	5.647371e-02
1.300094e+03	2.920115e+01	5.648391e-02
1.300125e+03	2.945725e+01	5.649378e-02
1.300156e+03	2.971948e+01	5.650366e-02
1.300188e+03	3.002455e+01	5.651386e-02
1.300219e+03	3.030050e+01	5.652374e-02
1.300250e+03	3.055294e+01	5.653363e-02
1.300281e+03	3.085012e+01	5.654351e-02
1.300312e+03	3.111105e+01	5.655340e-02
1.300344e+03	3.140841e+01	5.656361e-02
1.300375e+03	3.176773e+01	5.657350e-02
1.300406e+03	3.215712e+01	5.658339e-02
1.300438e+03	3.245254e+01	5.659360e-02
1.300469e+03	3.273922e+01	5.660349e-02
1.300500e+03	3.653441e+01	5.661339e-02
1.300531e+03	3.340942e+01	5.662328e-02
1.300562e+03	3.376874e+01	5.663318e-02
1.300594e+03	3.417659e+01	5.664340e-02
1.300625e+03	3.452625e+01	5.665330e-02
1.300656e+03	3.491516e+01	5.666321e-02
1.300688e+03	3.530919e+01	5.667343e-02
1.300719e+03	3.565391e+01	5.668334e-02
1.300750e+03	3.601009e+01	5.669324e-02
1.300781e+03	3.644380e+01	5.670315e-02
1.300812e+03	3.688044e+01	5.671306e-02
1.300844e+03	3.734639e+01	5.672330e-02
1.300875e+03	3.776723e+01	5.673321e-02
1.300906e+03	3.823978e+01	5.674312e-02
1.300938e+03	3.871051e+01	5.675336e-02
1.300969e+03	3.914964e+01	5.676328e-02
1.301000e+03	9.317026e+01	5.677320e-02
1.301031e+03	4.015959e+01	5.678312e-02
1.301062e+03	4.066875e+01	5.679304e-02
1.301094e+03	4.119325e+01	5.680329e-02
1.301125e+03	4.171062e+01	5.681321e-02
1.301156e+03	4.220675e+01	5.682314e-02
1.301188e+03	4.280426e+01	5.683339e-02
1.301219e+03	4.342597e+01	5.684332e-02
1.301250e+03	4.401480e+01	5.685325e-02
1.301281e+03	4.459908e+01	5.686318e-02
1.301312e+03	4.522756e+01	5.687312e-02
1.301344e+03	4.588862e+01	5.688338e-02
1.301375e+03	4.653150e+01	5.689331e-02
1.301406e+03	4.715397e+01	5.690325e-02
1.301438e+03	4.794307e+01	5.691351e-02
1.301469e+03	4.870198e+01	5.692346e-02
1.301500e+03	5.463106e+01	5.693340e-02
1.301531e+03	5.024214e+01	5.694335e-02
1.301562e+03	5.103004e+01	5.695329e-02
1.301594e+03	5.182196e+01	5.696356e-02
1.301625e+03	5.273150e+01	5.697351e-02
1.301656e+03	5.357685e+01	5.698346e-02
1.301688e+03	5.449783e+01	5.699374e-02
1.301719e+03	5.544919e+01	5.700369e-02
1.301750e+03	5.647443e+01	5.701365e-02
1.301781e+03	5.745255e+01	5.702360e-02
1.301812e+03	5.849897e+01	5.703356e-02
1.301844e+03	5.954224e+01	5.704385e-02
1.301875e+03	6.060881e+01	5.705381e-02
1.301906e+03	6.173924e+01	5.706377e-02
1.301938e+03	6.305400e+01	5.707406e-02
1.301969e+03	6.432684e+01	5.708402e-02
1.302000e+03	1.543581e+02	5.709399e-02
1.302031e+03	6.695385e+01	5.710396e-02
1.302062e+03	6.833364e+01	5.711393e-02
1.302094e+03	6.975507e+01	5.712423e-02
1.302125e+03	7.147749e+01	5.713420e-02
1.302156e+03	7.315124e+01	5.714418e-02
1.302188e+03	7.480115e+01	5.715448e-02
1.302219e+03	7.650937e+01	5.716445e-02
1.302250e+03	7.834429e+01	5.717443e-02
1.302281e+03	8.033550e+01	5.718442e-02
1.302312e+03	8.232765e+01	5.719440e-02
1.302344e+03	8.454834e+01	5.720471e-02
1.302375e+03	8.686585e+01	5.721469e-02
1.302406e+03	8.950023e+01	5.722468e-02
1.302438e+03	9.188989e+01	5.723499e-02
1.302469e+03	9.454767e+01	5.724498e-02
1.302500e+03	1.075224e+02	5.725497e-02
1.302531e+03	1.002808e+02	5.726497e-02
1.302562e+03	1.036872e+02	5.727496e-02
1.302594e+03	1.071574e+02	5.728528e-02
1.302625e+03	1.107198e+02	5.729528e-02
1.302656e+03	1.145412e+02	5.730528e-02
1.302688e+03	1.188298e+02	5.731561e-02
1.302719e+03	1.234250e+02	5.732561e-02
1.302750e+03	1.284378e+02	5.733561e-02
1.302781e+03	1.338333e+02	5.734562e-02
1.302812e+03	1.395530e+02	5.735563e-02
1.302844e+03	1.459106e+02	5.736596e-02
1.302875e+03	1.526471e+02	5.737597e-02
1.302906e+03	1.602387e+02	5.738598e-02
1.302938e+03	1.687566e+02	5.739632e-02
1.302969e+03	1.781842e+02	5.740633e-02
1.303000e+03	4.434121e+02	5.741635e-02
1.303031e+03	2.002771e+02	5.742637e-02
1.303062e+03	2.137347e+02	5.743639e-02
1.303094e+03	2.287655e+02	5.744673e-02
1.303125e+03	2.460864e+02	5.745675e-02
1.303156e+03	2.663830e+02	5.746678e-02
1.303188e+03	2.906576e+02	5.747713e-02
1.303219e+03	3.195774e+02	5.748715e-02
1.303250e+03	3.544155e+02	5.749718e-02
1.303281e+03	3.982557e+02	5.750721e-02
1.303312e+03	4.548960e+02	5.751725e-02
1.303344e+03	5.283523e+02	5.752760e-02
1.303375e+03	6.307197e+02	5.753764e-02
1.303406e+03	7.837742e+02	5.754767e-02
1.303438e+03	1.035368e+03	5.755804e-02
1.303469e+03	1.524297e+03	5.756808e-02
1.303500e+03	3.186041e+03	5.757812e-02
1.303531e+03	2.617304e+04	5.758816e-02
1.303562e+03	3.692933e+03	5.759820e-02
1.303594e+03	1.726787e+03	5.760857e-02
1.303625e+03	1.127854e+03	5.761862e-02
1.303656e+03	8.365948e+02	5.762867e-02
1.303688e+03	6.637056e+02	5.763904e-02
1.303719e+03	5.506950e+02	5.764909e-02
1.303750e+03	4.710343e+02	5.765915e-02
1.303781e+03	4.116047e+02	5.766920e-02
1.303812e+03	3.655126e+02	5.767926e-02
1.303844e+03	3.287359e+02	5.768964e-02
1.303875e+03	2.984115e+02	5.769970e-02
1.303906e+03	2.730527e+02	5.770976e-02
1.303938e+03	2.516719e+02	5.772015e-02
1.303969e+03	2.334391e+02	5.773021e-02
1.304000e+03	5.143563e+02	5.774028e-02
1.304031e+03	2.045251e+02	5.775034e-02
1.304062e+03	1.923808e+02	5.776041e-02
1.304094e+03	1.812375e+02	5.777081e-02
1.304125e+03	1.720276e+02	5.778088e-02
1.304156e+03	1.634236e+02	5.779095e-02
1.304188e+03	1.553444e+02	5.780135e-02
1.304219e+03	1.484586e+02	5.781143e-02
1.304250e+03	1.422856e+02	5.782151e-02
1.304281e+03	1.363294e+02	5.783158e-02
1.304312e+03	1.304812e+02	5.784167e-02
1.304344e+03	1.254381e+02	5.785207e-02
1.304375e+03	1.210029e+02	5.786216e-02
1.304406e+03	1.165918e+02	5.787224e-02
1.304438e+03	1.126009e+02	5.788265e-02
1.304469e+03	1.088630e+02	5.789274e-02
1.304500e+03	1.162595e+02	5.790283e-02
1.304531e+03	1.021363e+02	5.791292e-02
1.304562e+03	9.903078e+01	5.792302e-02
1.304594e+03	9.617158e+01	5.793344e-02
1.304625e+03	9.352733e+01	5.794353e-02
1.304656e+03	9.078878e+01	5.795363e-02
1.304688e+03	8.829023e+01	5.796405e-02
1.304719e+03	8.596119e+01	5.797416e-02
1.304750e+03	8.379591e+01	5.798426e-02
1.304781e+03	8.161378e+01	5.799436e-02
1.304812e+03	7.973330e+01	5.800447e-02
1.304844e+03	7.793104e+01	5.801490e-02
1.304875e+03	7.614015e+01	5.802501e-02
1.304906e+03	7.434988e+01	5.803512e-02
1.304938e+03	7.267162e+01	5.804555e-02
1.304969e+03	7.107633e+01	5.805567e-02
1.305000e+03	1.632737e+02	5.806578e-02
1.305031e+03	6.813377e+01	5.807590e-02
1.305062e+03	6.672619e+01	5.808602e-02
1.305094e+03	6.545959e+01	5.809646e-02
1.305125e+03	6.420929e+01	5.810658e-02
1.305156e+03	6.298256e+01	5.811670e-02
1.305188e+03	6.180132e+01	5.812715e-02
1.305219e+03	6.076634e+01	5.813728e-02
1.305250e+03	5.961048e+01	5.814741e-02
1.305281e+03	5.847462e+01	5.815753e-02
1.305312e+03	5.742422e+01	5.816766e-02
1.305344e+03	5.648736e+01	5.817812e-02
1.305375e+03	5.558631e+01	5.818825e-02
1.305406e+03	5.461105e+01	5.819839e-02
1.305438e+03	5.368411e+01	5.820885e-02
1.305469e+03	5.292693e+01	5.821899e-02
1.305500e+03	5.759637e+01	5.822913e-02
1.305531e+03	5.128955e+01	5.823927e-02
1.305562e+03	5.055846e+01	5.824941e-02
1.305594e+03	4.976399e+01	5.825988e-02
1.305625e+03	4.904602e+01	5.827003e-02
1.305656e+03	4.838937e+01	5.828017e-02
1.305688e+03	4.769885e+01	5.829065e-02
1.305719e+03	4.693250e+01	5.830080e-02
1.305750e+03	4.629995e+01	5.831095e-02
1.305781e+03	4.569032e+01	5.832110e-02
1.305812e+03	4.502997e+01	5.833126e-02
1.305844e+03	4.444853e+01	5.834174e-02
1.305875e+03	4.386237e+01	5.835190e-02
1.305906e+03	4.327756e+01	5.836206e-02
1.305938e+03	4.271277e+01	5.837254e-02
1.305969e+03	4.221337e+01	5.838271e-02
1.306000e+03	9.785736e+01	5.839287e-02
1.306031e+03	4.117051e+01	5.840304e-02
1.306062e+03	4.066342e+01	5.841320e-02
1.306094e+03	4.020650e+01	5.842370e-02
1.306125e+03	3.978487e+01	5.843387e-02
1.306156e+03	3.931505e+01	5.844404e-02
1.306188e+03	3.886077e+01	5.845454e-02
1.306219e+03	3.835509e+01	5.846471e-02
1.306250e+03	3.790731e+01	5.847489e-02
1.306281e+03	3.750825e+01	5.848507e-02
1.306312e+03	3.712580e+01	5.849525e-02
1.306344e+03	3.675156e+01	5.850576e-02
1.306375e+03	3.633245e+01	5.851594e-02
1.306406e+03	3.596365e+01	5.852612e-02
1.306438e+03	3.560693e+01	5.853664e-02
1.306469e+03	3.517208e+01	5.854682e-02
1.306500e+03	3.849017e+01	5.855701e-02
1.306531e+03	3.446916e+01	5.856720e-02
1.306562e+03	3.410800e+01	5.857739e-02
1.306594e+03	3.371898e+01	5.858791e-02
1.306625e+03	3.340702e+01	5.859811e-02
1.306656e+03	3.304154e+01	5.860830e-02
1.306688e+03	3.274674e+01	5.861883e-02
1.306719e+03	3.243975e+01	5.862903e-02
1.306750e+03	3.213981e+01	5.863923e-02
1.306781e+03	3.180544e+01	5.864943e-02
1.306812e+03	3.159012e+01	5.865964e-02
1.306844e+03	3.134179e+01	5.867017e-02
1.306875e+03	3.097270e+01	5.868038e-02
1.306906e+03	3.065102e+01	5.869059e-02
1.306938e+03	3.045394e+01	5.870112e-02
1.306969e+03	3.019962e+01	5.871134e-02
1.307000e+03	7.013807e+01	5.872155e-02
1.307031e+03	2.964832e+01	5.873176e-02
1.307062e+03	2.941125e+01	5.874198e-02
1.307094e+03	2.917771e+01	5.875253e-02
1.307125e+03	2.888541e+01	5.876275e-02
1.307156e+03	2.864805e+01	5.877297e-02
1.307188e+03	2.844593e+01	5.878352e-02
1.307219e+03	2.820474e+01	5.879374e-02
1.307250e+03	2.799562e+01	5.880397e-02
1.307281e+03	2.777845e+01	5.881419e-02
1.307312e+03	2.750123e+01	5.882442e-02
1.307344e+03	2.730901e+01	5.883498e-02
1.307375e+03	2.705745e+01	5.884521e-02
1.307406e+03	2.686143e+01	5.885545e-02
1.307438e+03	2.667503e+01	5.886601e-02
1.307469e+03	2.646549e+01	5.887625e-02
1.307500e+03	2.903982e+01	5.888649e-02
1.307531e+03	2.611994e+01	5.889673e-02
1.307562e+03	2.592281e+01	5.890697e-02
1.307594e+03	2.569609e+01	5.891754e-02
1.307625e+03	2.548510e+01	5.892778e-02
1.307656e+03	2.531569e+01	5.893803e-02
1.307688e+03	2.515753e+01	5.894861e-02
1.307719e+03	2.498260e+01	5.895885e-02
1.307750e+03	2.477084e+01	5.896911e-02
1.307781e+03	2.458474e+01	5.897936e-02
1.307812e+03	2.439306e+01	5.898961e-02
1.307844e+03	2.428570e+01	5.900020e-02
1.307875e+03	2.411943e+01	5.901045e-02
1.307906e+03	2.396275e+01	5.902071e-02
1.307938e+03	2.380723e+01	5.903130e-02
1.307969e+03	2.362537e+01	5.904156e-02
1.308000e+03	5.483875e+01	5.905182e-02
1.308031e+03	2.331712e+01	5.906209e-02
1.308062e+03	2.322029e+01	5.907235e-02
1.308094e+03	2.303527e+01	5.908295e-02
1.308125e+03	2.288612e+01	5.909322e-02
1.308156e+03	2.274963e+01	5.910349e-02
1.308188e+03	2.259924e+01	5.911409e-02
1.308219e+03	2.249368e+01	5.912437e-02
1.308250e+03	2.232334e+01	5.913464e-02
1.308281e+03	2.216493e+01	5.914492e-02
1.308312e+03	2.200357e+01	5.915520e-02
1.308344e+03	2.185486e+01	5.916581e-02
1.308375e+03	2.171654e+01	5.917609e-02
1.308406e+03	2.162306e+01	5.918637e-02
1.308438e+03	2.147071e+01	5.919699e-02
1.308469e+03	2.135430e+01	5.920727e-02
1.308500e+03	2.346222e+01	5.921756e-02
1.308531e+03	2.110646e+01	5.922785e-02
1.308562e+03	2.097893e+01	5.923814e-02
1.308594e+03	2.087911e+01	5.924877e-02
1.308625e+03	2.077564e+01	5.925906e-02
1.308656e+03	2.065748e+01	5.926935e-02
1.308688e+03	2.048831e+01	5.927998e-02
1.308719e+03	2.038074e+01	5.929028e-02
1.308750e+03	2.027676e+01	5.930058e-02
1.308781e+03	2.015706e+01	5.931088e-02
1.308812e+03	2.006012e+01	5.932119e-02
1.308844e+03	1.998493e+01	5.933182e-02
1.308875e+03	1.983821e+01	5.934213e-02
1.308906e+03	1.973598e+01	5.935244e-02
1.308938e+03	1.964212e+01	5.936308e-02
1.308969e+03	1.952604e+01	5.937339e-02
1.309000e+03	4.518811e+01	5.938370e-02
1.309031e+03	1.932315e+01	5.939402e-02
1.309062e+03	1.923421e+01	5.940433e-02
1.309094e+03	1.913157e+01	5.941498e-02
1.309125e+03	1.899758e+01	5.942530e-02
1.309156e+03	1.889396e+01	5.943562e-02
1.309188e+03	1.884595e+01	5.944627e-02
1.309219e+03	1.874271e+01	5.945660e-02
1.309250e+03	1.862912e+01	5.946692e-02
1.309281e+03	1.854144e+01	5.947725e-02
1.309312e+03	1.846588e+01	5.948758e-02
1.309344e+03	1.838866e+01	5.949824e-02
1.309375e+03	1.831623e+01	5.950857e-02
1.309406e+03	1.820153e+01	5.951890e-02
1.309438e+03	1.813162e+01	5.952957e-02
1.309469e+03	1.807208e+01	5.953991e-02
1.309500e+03	1.992624e+01	5.955024e-02
1.309531e+03	1.789758e+01	5.956058e-02
1.309562e+03	1.780390e+01	5.957092e-02
1.309594e+03	1.773715e+01	5.958160e-02
1.309625e+03	1.766200e+01	5.959194e-02
1.309656e+03	1.761795e+01	5.960229e-02
1.309688e+03	1.754765e+01	5.961297e-02
1.309719e+03	1.746433e+01	5.962332e-02
1.309750e+03	1.737981e+01	5.963367e-02
1.309781e+03	1.727892e+01	5.964402e-02
1.309812e+03	1.718828e+01	5.965437e-02
1.309844e+03	1.710440e+01	5.966506e-02
1.309875e+03	1.701733e+01	5.967542e-02
1.309906e+03	1.689637e+01	5.968577e-02
1.309938e+03	1.685853e+01	5.969647e-02
1.309969e+03	1.678321e+01	5.970683e-02
1.310000e+03	3.877170e+01	5.971719e-02
1.310031e+03	1.660738e+01	5.972755e-02
1.310062e+03	1.658610e+01	5.973792e-02
1.310094e+03	1.650597e+01	5.974862e-02
1.310125e+03	1.645144e+01	5.975899e-02
1.310156e+03	1.639316e+01	5.976936e-02
1.310188e+03	1.631661e+01	5.978007e-02
1.310219e+03	1.622988e+01	5.979044e-02
1.310250e+03	1.614601e+01	5.980081e-02
1.310281e+03	1.606514e+01	5.981119e-02
1.310312e+03	1.598661e+01	5.982157e-02
1.310344e+03	1.590999e+01	5.983228e-02
1.310375e+03	1.581501e+01	5.984266e-02
1.310406e+03	1.576225e+01	5.985305e-02
1.310438e+03	1.569101e+01	5.986377e-02
1.310469e+03	1.562271e+01	5.987415e-02
1.310500e+03	1.719283e+01	5.988454e-02
1.310531e+03	1.545411e+01	5.989493e-02
1.310562e+03	1.540170e+01	5.990532e-02
1.310594e+03	1.536810e+01	5.991605e-02
1.310625e+03	1.531132e+01	5.992644e-02
1.310656e+03	1.523050e+01	5.993684e-02
1.310688e+03	1.518256e+01	5.994757e-02
1.310719e+03	1.510766e+01	5.995797e-02
1.310750e+03	1.504602e+01	5.996837e-02
1.310781e+03	1.499818e+01	5.997877e-02
1.310812e+03	1.491551e+01	5.998917e-02
1.310844e+03	1.485681e+01	5.999991e-02
1.310875e+03	1.483073e+01	6.001032e-02
1.310906e+03	1.477482e+01	6.002072e-02
1.310938e+03	1.471749e+01	6.003147e-02
1.310969e+03	1.470014e+01	6.004188e-02
1.311000e+03	3.413602e+01	6.005229e-02
1.311031e+03	1.456883e+01	6.006271e-02
1.311062e+03	1.451399e+01	6.007312e-02
1.311094e+03	1.445085e+01	6.008388e-02
1.311125e+03	1.437754e+01	6.009430e-02
1.311156e+03	1.432560e+01	6.010472e-02
1.311188e+03	1.428520e+01	6.011547e-02
1.311219e+03	1.423089e+01	6.012590e-02
1.311250e+03	1.417960e+01	6.013632e-02
1.311281e+03	1.414390e+01	6.014675e-02
1.311312e+03	1.409155e+01	6.015718e-02
1.311344e+03	1.405999e+01	6.016794e-02
1.311375e+03	1.403161e+01	6.017838e-02
1.311406e+03	1.399458e+01	6.018881e-02
1.311438e+03	1.394684e+01	6.019958e-02
1.311469e+03	1.388306e+01	6.021002e-02
1.311500e+03	1.527538e+01	6.022045e-02
1.311531e+03	1.373936e+01	6.023089e-02
1.311562e+03	1.373151e+01	6.024133e-02
1.311594e+03	1.370395e+01	6.025211e-02
1.311625e+03	1.364379e+01	6.026256e-02
1.311656e+03	1.357082e+01	6.027300e-02
1.311688e+03	1.353577e+01	6.028379e-02
1.311719e+03	1.346918e+01	6.029424e-02
1.311750e+03	1.341759e+01	6.030469e-02
1.311781e+03	1.341079e+01	6.031514e-02
1.311812e+03	1.339755e+01	6.032559e-02
1.311844e+03	1.337038e+01	6.033638e-02
1.311875e+03	1.331455e+01	6.034684e-02
1.311906e+03	1.325897e+01	6.035730e-02
1.311938e+03	1.323568e+01	6.036810e-02
1.311969e+03	1.319778e+01	6.037856e-02
1.312000e+03	inf	6.038902e-02
1.312031e+03	1.308490e+01	6.039948e-02
1.312062e+03	1.302364e+01	6.040995e-02
1.312094e+03	1.299576e+01	6.042076e-02
1.312125e+03	1.294826e+01	6.043123e-02
1.312156e+03	1.292176e+01	6.044170e-02
1.312188e+03	1.288715e+01	6.045251e-02
1.312219e+03	1.284690e+01	6.046298e-02
1.312250e+03	1.282693e+01	6.047346e-02
1.312281e+03	1.281096e+01	6.048393e-02
1.312312e+03	1.274259e+01	6.049441e-02
1.312344e+03	1.268983e+01	6.050523e-02
1.312375e+03	1.264740e+01	6.051571e-02
1.312406e+03	1.259994e+01	6.052620e-02
1.312438e+03	1.255996e+01	6.053702e-02
1.312469e+03	1.249813e+01	6.054751e-02
1.312500e+03	1.381386e+01	6.055799e-02
1.312531e+03	1.244930e+01	6.056848e-02
1.312562e+03	1.241887e+01	6.057898e-02
1.312594e+03	1.240202e+01	6.058981e-02
1.312625e+03	1.235264e+01	6.060030e-02
1.312656e+03	1.231371e+01	6.061080e-02
1.312688e+03	1.229384e+01	6.062163e-02
1.312719e+03	1.227141e+01	6.063213e-02
1.312750e+03	1.220875e+01	6.064263e-02
1.312781e+03	1.214870e+01	6.065314e-02
1.312812e+03	1.211732e+01	6.066364e-02
1.312844e+03	1.209918e+01	6.067449e-02
1.312875e+03	1.204659e+01	6.068499e-02
1.312906e+03	1.198867e+01	6.069550e-02
1.312938e+03	1.196530e+01	6.070635e-02
1.312969e+03	1.192566e+01	6.071686e-02
1.313000e+03	2.765285e+01	6.072738e-02
1.313031e+03	1.185515e+01	6.073789e-02
1.313062e+03	1.182041e+01	6.074841e-02
1.313094e+03	1.180309e+01	6.075927e-02
1.313125e+03	1.177937e+01	6.076979e-02
1.313156e+03	1.175516e+01	6.078031e-02
1.313188e+03	1.171488e+01	6.079117e-02
1.313219e+03	1.167821e+01	6.080169e-02
1.313250e+03	1.164600e+01	6.081222e-02
1.313281e+03	1.160958e+01	6.082275e-02
1.313312e+03	1.156454e+01	6.083328e-02
1.313344e+03	1.152898e+01	6.084415e-02
1.313375e+03	1.151794e+01	6.085468e-02
1.313406e+03	1.147517e+01	6.086522e-02
1.313438e+03	1.143815e+01	6.087609e-02
1.313469e+03	1.142349e+01	6.088663e-02
1.313500e+03	1.262183e+01	6.089717e-02
1.313531e+03	1.135957e+01	6.090771e-02
1.313562e+03	1.130592e+01	6.091825e-02
1.313594e+03	1.129662e+01	6.092913e-02
1.313625e+03	1.126390e+01	6.093968e-02
1.313656e+03	1.122303e+01	6.095023e-02
1.313688e+03	1.119693e+01	6.096111e-02
1.313719e+03	1.117412e+01	6.097166e-02
1.313750e+03	1.115125e+01	6.098222e-02
1.313781e+03	1.111211e+01	6.099277e-02
1.313812e+03	1.109646e+01	6.100332e-02
1.313844e+03	1.105983e+01	6.101422e-02
1.313875e+03	1.103311e+01	6.102478e-02
1.313906e+03	1.102295e+01	6.103534e-02
1.313938e+03	1.099120e+01	6.104624e-02
1.313969e+03	1.096452e+01	6.105680e-02
1.314000e+03	2.535092e+01	6.106737e-02
1.314031e+03	1.089390e+01	6.107793e-02
1.314062e+03	1.088248e+01	6.108850e-02
1.314094e+03	1.085515e+01	6.109941e-02
1.314125e+03	1.082326e+01	6.110998e-02
1.314156e+03	1.080069e+01	6.112056e-02
1.314188e+03	1.076791e+01	6.113147e-02
1.314219e+03	1.073978e+01	6.114205e-02
1.314250e+03	1.072735e+01	6.115262e-02
1.314281e+03	1.069791e+01	6.116320e-02
1.314312e+03	1.067706e+01	6.117378e-02
1.314344e+03	1.064821e+01	6.118471e-02
1.314375e+03	1.062848e+01	6.119529e-02
1.314406e+03	1.061018e+01	6.120587e-02
1.314438e+03	1.057757e+01	6.121680e-02
1.314469e+03	1.054806e+01	6.122739e-02
1.314500e+03	1.166333e+01	6.123798e-02
1.314531e+03	1.051494e+01	6.124857e-02
1.314562e+03	1.049687e+01	6.125916e-02
1.314594e+03	1.046462e+01	6.127010e-02
1.314625e+03	1.044063e+01	6.128070e-02
1.314656e+03	1.040738e+01	6.129130e-02
1.314688e+03	1.038558e+01	6.130224e-02
1.314719e+03	1.036877e+01	6.131284e-02
1.314750e+03	1.034431e+01	6.132344e-02
1.314781e+03	1.032884e+01	6.133404e-02
1.314812e+03	1.032010e+01	6.134465e-02
1.314844e+03	1.028569e+01	6.135560e-02
1.314875e+03	1.024860e+01	6.136621e-02
1.314906e+03	1.021881e+01	6.137682e-02
1.314938e+03	1.020819e+01	6.138777e-02
1.314969e+03	1.019816e+01	6.139839e-02
1.315000e+03	2.364441e+01	6.140900e-02
1.315031e+03	1.015848e+01	6.141962e-02
1.315062e+03	1.011693e+01	6.143024e-02
1.315094e+03	1.010901e+01	6.144120e-02
1.315125e+03	1.008486e+01	6.145182e-02
1.315156e+03	1.007033e+01	6.146245e-02
1.315188e+03	1.006563e+01	6.147341e-02
1.315219e+03	1.002888e+01	6.148404e-02
1.315250e+03	1.000553e+01	6.149467e-02
1.315281e+03	9.968736e+00	6.150530e-02
1.315312e+03	9.946452e+00	6.151593e-02
1.315344e+03	9.932806e+00	6.152691e-02
1.315375e+03	9.909795e+00	6.153754e-02
1.315406e+03	9.888957e+00	6.154818e-02
1.315438e+03	9.874325e+00	6.155916e-02
1.315469e+03	9.848744e+00	6.156980e-02
1.315500e+03	1.088423e+01	6.158044e-02
1.315531e+03	9.824480e+00	6.159108e-02
1.315562e+03	9.802958e+00	6.160173e-02
1.315594e+03	9.770869e+00	6.161271e-02
1.315625e+03	9.749839e+00	6.162336e-02
1.315656e+03	9.727056e+00	6.163401e-02
1.315688e+03	9.716506e+00	6.164501e-02
1.315719e+03	9.690866e+00	6.165566e-02
1.315750e+03	9.680465e+00	6.166631e-02
1.315781e+03	9.653515e+00	6.167697e-02
1.315812e+03	9.627009e+00	6.168762e-02
1.315844e+03	9.627081e+00	6.169863e-02
1.315875e+03	9.609630e+00	6.170929e-02
1.315906e+03	9.583721e+00	6.171995e-02
1.315938e+03	9.567731e+00	6.173096e-02
1.315969e+03	9.565582e+00	6.174162e-02
1.316000e+03	2.222858e+01	6.175229e-02
1.316031e+03	9.530722e+00	6.176296e-02
1.316062e+03	9.500460e+00	6.177363e-02
1.316094e+03	9.497354e+00	6.178464e-02
1.316125e+03	9.470114e+00	6.179531e-02
1.316156e+03	9.439881e+00	6.180599e-02
1.316188e+03	9.427105e+00	6.181701e-02
1.316219e+03	9.417215e+00	6.182769e-02
1.316250e+03	9.395719e+00	6.183837e-02
1.316281e+03	9.384183e+00	6.184905e-02
1.316312e+03	9.364865e+00	6.185973e-02
1.316344e+03	9.349386e+00	6.187076e-02
1.316375e+03	9.336490e+00	6.188145e-02
1.316406e+03	9.313149e+00	6.189213e-02
1.316438e+03	9.298995e+00	6.190317e-02
1.316469e+03	9.283498e+00	6.191386e-02
1.316500e+03	1.025753e+01	6.192455e-02
1.316531e+03	9.264136e+00	6.193524e-02
1.316562e+03	9.247380e+00	6.194594e-02
1.316594e+03	9.228728e+00	6.195698e-02
1.316625e+03	9.219802e+00	6.196768e-02
1.316656e+03	9.202812e+00	6.197838e-02
1.316688e+03	9.193759e+00	6.198943e-02
1.316719e+03	9.174498e+00	6.200013e-02
1.316750e+03	9.163299e+00	6.201084e-02
1.316781e+03	9.151291e+00	6.202154e-02
1.316812e+03	9.131452e+00	6.203225e-02
1.316844e+03	9.114330e+00	6.204331e-02
1.316875e+03	9.110781e+00	6.205402e-02
1.316906e+03	9.101697e+00	6.206473e-02
1.316938e+03	9.076692e+00	6.207579e-02
1.316969e+03	9.063663e+00	6.208651e-02
1.317000e+03	2.106107e+01	6.209723e-02
1.317031e+03	9.016413e+00	6.210795e-02
1.317062e+03	9.022043e+00	6.211867e-02
1.317094e+03	9.013701e+00	6.212974e-02
1.317125e+03	8.989118e+00	6.214046e-02
1.317156e+03	8.968546e+00	6.215119e-02
1.317188e+03	8.953530e+00	6.216226e-02
1.317219e+03	8.931753e+00	6.217299e-02
1.317250e+03	8.919653e+00	6.218372e-02
1.317281e+03	8.911259e+00	6.219445e-02
1.317312e+03	8.893350e+00	6.220519e-02
1.317344e+03	8.869951e+00	6.221627e-02
1.317375e+03	8.881259e+00	6.222701e-02
1.317406e+03	8.861961e+00	6.223775e-02
1.317438e+03	8.839042e+00	6.224883e-02
1.317469e+03	8.825710e+00	6.225958e-02
